,speech,label
2436,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_door_ps.wav,ps
2437,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_fail_ps.wav,ps
2438,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_fall_ps.wav,ps
2439,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_far_ps.wav,ps
2440,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_fat_ps.wav,ps
2441,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_fit_ps.wav,ps
2442,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_five_ps.wav,ps
2443,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_food_ps.wav,ps
2444,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_gap_ps.wav,ps
2445,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_gas_ps.wav,ps
2446,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_gaze_ps.wav,ps
2447,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_germ_ps.wav,ps
2448,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_get_ps.wav,ps
2449,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_gin_ps.wav,ps
2450,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_goal_ps.wav,ps
2451,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_good_ps.wav,ps
2452,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_goose_ps.wav,ps
2453,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_gun_ps.wav,ps
2454,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_half_ps.wav,ps
2455,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hall_ps.wav,ps
2456,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hash_ps.wav,ps
2457,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hate_ps.wav,ps
2458,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_have_ps.wav,ps
2459,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_haze_ps.wav,ps
2460,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hire_ps.wav,ps
2461,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hit_ps.wav,ps
2462,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hole_ps.wav,ps
2463,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_home_ps.wav,ps
2464,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hurl_ps.wav,ps
2465,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hush_ps.wav,ps
2466,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_jail_ps.wav,ps
2467,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_jar_ps.wav,ps
2468,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_join_ps.wav,ps
2469,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_judge_ps.wav,ps
2470,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_jug_ps.wav,ps
2471,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_juice_ps.wav,ps
2472,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_keen_ps.wav,ps
2473,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_keep_ps.wav,ps
2474,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_keg_ps.wav,ps
2475,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_kick_ps.wav,ps
2476,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_kill_ps.wav,ps
2477,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_king_ps.wav,ps
2478,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_kite_ps.wav,ps
2479,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_knock_ps.wav,ps
2480,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_late_ps.wav,ps
2481,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_laud_ps.wav,ps
2482,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lean_ps.wav,ps
2483,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_learn_ps.wav,ps
2484,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lease_ps.wav,ps
2485,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lid_ps.wav,ps
2486,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_life_ps.wav,ps
2487,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_limb_ps.wav,ps
2488,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_live_ps.wav,ps
2489,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_loaf_ps.wav,ps
2490,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_long_ps.wav,ps
2491,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lore_ps.wav,ps
2492,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lose_ps.wav,ps
2493,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lot_ps.wav,ps
2494,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_love_ps.wav,ps
2495,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_luck_ps.wav,ps
2496,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_make_ps.wav,ps
2497,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_match_ps.wav,ps
2498,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_merge_ps.wav,ps
2499,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mess_ps.wav,ps
2500,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_met_ps.wav,ps
2501,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mill_ps.wav,ps
2502,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mob_ps.wav,ps
2503,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mode_ps.wav,ps
2504,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mood_ps.wav,ps
2505,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_moon_ps.wav,ps
2506,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mop_ps.wav,ps
2507,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mouse_ps.wav,ps
2508,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_nag_ps.wav,ps
2509,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_name_ps.wav,ps
2510,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_near_ps.wav,ps
2511,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_neat_ps.wav,ps
2512,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_nice_ps.wav,ps
2513,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_note_ps.wav,ps
2514,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_numb_ps.wav,ps
2515,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pad_ps.wav,ps
2516,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_page_ps.wav,ps
2517,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pain_ps.wav,ps
2518,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pass_ps.wav,ps
2519,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pearl_ps.wav,ps
2520,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_peg_ps.wav,ps
2521,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_perch_ps.wav,ps
2522,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_phone_ps.wav,ps
2523,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pick_ps.wav,ps
2524,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pike_ps.wav,ps
2525,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pole_ps.wav,ps
2526,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pool_ps.wav,ps
2527,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_puff_ps.wav,ps
2528,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rag_ps.wav,ps
2529,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_raid_ps.wav,ps
2530,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rain_ps.wav,ps
2531,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_raise_ps.wav,ps
2532,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rat_ps.wav,ps
2533,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_reach_ps.wav,ps
2534,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_read_ps.wav,ps
2535,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_red_ps.wav,ps
2536,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_ring_ps.wav,ps
2537,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_ripe_ps.wav,ps
2538,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_road_ps.wav,ps
2539,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_room_ps.wav,ps
2540,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rose_ps.wav,ps
2541,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rot_ps.wav,ps
2542,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rough_ps.wav,ps
2543,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rush_ps.wav,ps
2544,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_said_ps.wav,ps
2545,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sail_ps.wav,ps
2546,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_search_ps.wav,ps
2547,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_seize_ps.wav,ps
2548,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sell_ps.wav,ps
2549,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shack_ps.wav,ps
2550,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shall_ps.wav,ps
2551,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shawl_ps.wav,ps
2552,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sheep_ps.wav,ps
2553,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shirt_ps.wav,ps
2554,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_should_ps.wav,ps
2555,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shout_ps.wav,ps
2556,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_size_ps.wav,ps
2557,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_soap_ps.wav,ps
2558,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_soup_ps.wav,ps
2559,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sour_ps.wav,ps
2560,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_south_ps.wav,ps
2561,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sub_ps.wav,ps
2562,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_such_ps.wav,ps
2563,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sure_ps.wav,ps
2564,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_take_ps.wav,ps
2565,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_talk_ps.wav,ps
2566,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tape_ps.wav,ps
2567,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_team_ps.wav,ps
2568,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tell_ps.wav,ps
2569,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_thin_ps.wav,ps
2570,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_third_ps.wav,ps
2571,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_thought_ps.wav,ps
2572,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_thumb_ps.wav,ps
2573,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_time_ps.wav,ps
2574,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tip_ps.wav,ps
2575,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tire_ps.wav,ps
2576,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_ton_ps.wav,ps
2577,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tool_ps.wav,ps
2578,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tough_ps.wav,ps
2579,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_turn_ps.wav,ps
2580,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_vine_ps.wav,ps
2581,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_voice_ps.wav,ps
2582,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_void_ps.wav,ps
2583,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_vote_ps.wav,ps
2584,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wag_ps.wav,ps
2585,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_walk_ps.wav,ps
2586,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wash_ps.wav,ps
2587,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_week_ps.wav,ps
2588,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wheat_ps.wav,ps
2589,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_when_ps.wav,ps
2590,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_which_ps.wav,ps
2591,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_whip_ps.wav,ps
2592,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_white_ps.wav,ps
2593,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wife_ps.wav,ps
2594,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wire_ps.wav,ps
2595,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_witch_ps.wav,ps
2596,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_yearn_ps.wav,ps
2597,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_yes_ps.wav,ps
2598,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_young_ps.wav,ps
2599,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_youth_ps.wav,ps
2600,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_back_sad.wav,sad
2601,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_bar_sad.wav,sad
2602,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_base_sad.wav,sad
2603,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_bath_sad.wav,sad
2604,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_bean_sad.wav,sad
2605,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_beg_sad.wav,sad
2606,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_bite_sad.wav,sad
2607,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_boat_sad.wav,sad
2608,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_bone_sad.wav,sad
2609,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_book_sad.wav,sad
2610,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_bought_sad.wav,sad
2611,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_burn_sad.wav,sad
2612,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_cab_sad.wav,sad
2613,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_calm_sad.wav,sad
2614,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_came_sad.wav,sad
2615,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_cause_sad.wav,sad
2616,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_chain_sad.wav,sad
2617,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_chair_sad.wav,sad
2618,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_chalk_sad.wav,sad
2619,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_chat_sad.wav,sad
2620,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_check_sad.wav,sad
2621,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_cheek_sad.wav,sad
2622,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_chief_sad.wav,sad
2623,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_choice_sad.wav,sad
2624,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_cool_sad.wav,sad
2625,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_dab_sad.wav,sad
2626,./dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_date_sad.wav,sad
